datetime,polarity,modality,uncertainty
2006-11-03,0.6185028444721081,0.3964530376042497,-1.01262809875999
2006-11-13,0.667328468296269,-0.40246961016620064,0.3270201532813122
2006-11-15,0.9663854142192534,-0.0030082862809753743,-0.4767687979434692
2006-12-08,0.4191315471901186,-0.46904649748040494,1.0414992210366731
2006-12-11,0.603244837027058,0.19672237566163717,-0.2758215601372738
2006-12-13,0.8382181516808315,0.3964530376042497,-1.01262809875999
2006-12-14,0.4598195670435856,0.3964530376042497,-1.01262809875999
2006-12-18,0.3682715223732842,0.3964530376042497,-1.01262809875999
2006-12-22,0.5879868295820075,0.3964530376042497,0.5949498036895727
2006-12-28,0.5086451908677465,-0.40246961016620064,-0.2088391475352088
2007-01-08,0.17907223005466139,-0.0030082862809753743,-0.4767687979434692
2007-01-15,1.784214613273946,-0.0030082862809753743,-0.2088391475352088
2007-01-19,3.5724530858338333,0.9956450234320875,0.3270201532813122
2007-01-22,0.6764832727632991,1.7945676712025385,0.059090502873051697
2007-01-23,-0.8706786821647946,0.9956450234320875,-0.7446984483517296
2007-01-26,0.8565277606148918,-0.0030082862809753743,-0.4767687979434692
2007-01-31,0.8260117457247914,-0.40246961016620064,-0.2088391475352088
2007-02-08,-1.8899135794941506,-1.201392257936651,0.059090502873051697
2007-02-13,0.22789785387882233,0.5961836995468622,-0.2088391475352088
2007-02-17,0.6185028444721081,-0.0030082862809753743,-0.4767687979434692
2007-02-25,0.41709714619744515,1.3951063473173126,-1.01262809875999
2007-03-01,0.4598195670435856,0.3964530376042497,-1.01262809875999
2007-03-03,0.22789785387882233,0.196722375661637,0.059090502873051697
2007-03-06,-0.7272534121813226,-0.8019309340514259,0.059090502873051697
2007-03-07,-0.031488272687031756,-0.6022002721088132,0.19305532807718176
2007-03-12,0.10583379431842062,-1.201392257936651,0.5949498036895727
2007-03-13,0.6185028444721081,0.3964530376042497,-1.01262809875999
2007-03-14,0.3255491015271436,-0.06958517359517967,-0.2088391475352088
2007-03-15,-0.41904166179130786,-0.0030082862809753743,-0.2088391475352088
2007-03-21,-0.12608791884634327,-2.0003149057071012,1.6666684053226144
2007-03-23,0.16076262112060122,0.2965877066329434,-0.7446984483517296
2007-03-26,-0.5227961124176496,-2.3997762295923266,1.3987387549143542
