datetime,polarity,modality,uncertainty
2006-10-23,-0.22918876321388257,0.4445667071316684,-0.47616725391314285
2006-10-24,-0.4571480982831357,-0.3175715082324982,1.6613615985085897
2006-10-31,0.22974258536166284,0.6765218161555453,-1.188676871387054
2006-11-01,0.22974258536166284,0.6765218161555453,-1.188676871387054
2006-11-02,-0.4390720276609043,-0.3175715082324982,-0.47616725391314285
2006-11-03,-0.13479150552000688,-0.3175715082324982,-0.11991244517618745
2006-11-06,0.7238218490359919,0.1794751539615236,-0.8324220626500985
2006-11-09,-0.6228454123202587,-0.3175715082324982,-0.11991244517618745
2006-11-11,0.7147838137248762,0.6765218161555453,-1.188676871387054
2006-11-14,-0.3260965862719572,0.9996021465816594,-0.47616725391314285
2006-11-17,0.233759489944381,0.5108395954242047,-0.8324220626500985
2006-11-23,0.6153654253026025,-0.8146181704265198,-0.11991244517618745
2006-11-24,-1.327812166587289,-0.3175715082324982,-0.47616725391314285
2006-11-27,-1.1199373544316262,-0.1684575095742917,-0.11991244517618745
2006-11-29,0.15141294599865945,-0.3175715082324982,-0.11991244517618745
2006-11-30,0.47678221719882724,0.6765218161555453,-1.188676871387054
2006-12-01,-0.11219641724221738,0.4155723185036838,-0.6542946582816206
2006-12-04,0.15141294599865945,0.6765218161555453,-0.47616725391314285
2006-12-06,0.06404527132454037,-1.8087114948145637,3.086380833456412
2006-12-07,0.8322782727693812,0.1794751539615236,-0.8324220626500985
2006-12-14,0.6605556018581816,0.5025554843876376,-0.6542946582816206
2006-12-15,0.012829737894884308,0.6765218161555453,-1.188676871387054
2006-12-21,0.39845257783582394,-0.3175715082324982,0.2363423635607681
2006-12-22,0.7238218490359919,0.1794751539615236,-0.47616725391314285
2006-12-26,0.12128616162827349,0.1794751539615236,-0.8324220626500985
2006-12-27,0.8232402374582656,-1.3116648326205416,0.948851981034679
2007-01-03,-0.01428436803846312,0.2167536536260751,-0.2535079984525458
2007-01-04,0.08212134194677174,0.6765218161555453,-1.188676871387054
2007-01-07,0.1770207127134875,-0.06904817713548735,-0.6542946582816206
2007-01-08,1.573397168280875,1.3226824770077734,-1.188676871387054
2007-01-12,-0.07453793677923487,-0.3175715082324982,-0.47616725391314285
2007-01-18,-1.6531814377874567,0.1794751539615236,-0.8324220626500985
2007-01-22,-0.6770736241869532,0.6765218161555453,-1.188676871387054
2007-01-25,-2.2135396270766345,-0.1684575095742917,0.948851981034679
2007-01-26,-1.1169246759945861,-0.6655041717683134,1.3051067897716349
2007-02-01,0.08714247267516945,0.013792933230183005,-0.71367045973778
2007-02-02,-1.583889833735569,0.32858915261973004,-0.47616725391314285
2007-02-06,0.22974258536166284,0.6765218161555453,-1.188676871387054
2007-02-07,-0.7554032635499566,0.7510788154846485,-0.6542946582816206
2007-02-09,-0.17395632520150844,-0.8146181704265198,0.2363423635607681
2007-02-14,0.46774418188771166,0.32858915261973004,-0.11991244517618745
2007-02-15,0.5069090015692133,0.1794751539615236,-0.8324220626500985
2007-02-16,0.16195732052829453,0.4279984850585345,-0.47616725391314285
2007-02-27,-1.3669769862687908,-1.3116648326205416,0.2363423635607681
2007-02-28,-0.8337329029129599,0.1794751539615236,-0.8324220626500985
2007-03-01,0.22974258536166284,0.6765218161555453,-1.188676871387054
2007-03-03,0.12128616162827349,-0.3175715082324982,-0.47616725391314285
2007-03-05,0.12128616162827349,0.1794751539615236,-0.8324220626500985
2007-03-07,0.6364541743618727,-0.3175715082324982,0.5925971722977235
2007-03-08,0.4632251642321538,0.6765218161555453,-1.188676871387054
2007-03-09,-0.6379088045054515,0.1794751539615236,-0.8324220626500985
2007-03-12,0.3073190551154066,0.37829381883913216,-0.5652309560973817
2007-04-03,-0.8347371290586395,0.3451573746928642,-0.47616725391314285
2007-04-04,-0.6138073770091427,0.013792933230183005,-0.23866404808850603
2007-04-05,-0.45413541984609745,-0.3175715082324982,0.05821495919229033
2007-04-11,-0.17395632520150844,-0.8146181704265198,-0.11991244517618745
2007-04-17,-0.03537311709773321,0.8256358148137518,-0.8324220626500985
2007-04-26,0.7961261315249183,-0.8146181704265198,0.2363423635607681
2007-04-27,-0.8096314754166513,-0.8146181704265198,0.2363423635607681
2007-05-01,0.12128616162827349,0.1794751539615236,-0.8324220626500985
2007-05-02,0.042956522265270095,0.6765218161555453,-1.188676871387054
2007-05-07,-0.6077820201350655,0.1794751539615236,-0.47616725391314285
2007-05-10,0.9271776435360969,1.794876806092094,-0.6542946582816206
2007-05-11,-2.135209987713631,-0.3175715082324982,0.948851981034679
2007-05-14,-0.07453793677923487,-0.8146181704265198,0.2363423635607681
2007-05-28,0.546073821250715,-0.3175715082324982,-0.11991244517618745
2007-05-29,0.5174533760988484,-1.0631415015235308,0.5925971722977235
2007-05-30,-0.18299436051262422,-2.305758157008585,1.3051067897716349
2007-06-01,0.22974258536166284,0.6765218161555453,-1.188676871387054
2007-06-04,1.208863077399205,1.47179647566598,-0.8324220626500985
2007-06-06,-0.686111659498069,0.6765218161555453,-1.188676871387054
2007-06-11,0.29903418941355026,-0.4832537289638387,-0.35741565100082423
2007-06-12,-0.009464082539201429,-0.5263311063539875,0.5213462105503323
2007-06-14,-0.7041877301203003,-0.8146181704265198,-0.11991244517618745
2007-06-18,0.22974258536166284,0.1794751539615236,-0.8324220626500985
2007-06-20,0.5852386409322166,0.6765218161555453,-1.188676871387054
2007-06-21,0.12128616162827349,0.6765218161555453,-0.8324220626500985
2007-06-22,-0.06549990146811908,-0.8146181704265198,0.948851981034679
2007-06-24,0.5852386409322166,1.3226824770077734,-1.188676871387054
2007-06-28,-0.02633508178661752,-1.3116648326205416,0.948851981034679
2007-06-29,0.9829121946213112,-1.3116648326205416,0.5925971722977235
2007-07-01,0.12128616162827349,0.1794751539615236,-0.8324220626500985
2007-07-03,0.22974258536166284,0.6765218161555453,-1.188676871387054
2007-07-05,0.1905777656801611,0.6765218161555453,-1.188676871387054
2007-07-10,0.9708614808731564,0.1794751539615236,-0.8324220626500985
2007-07-15,0.012829737894884308,0.1794751539615236,0.5925971722977235
2007-07-16,0.4376173975173257,0.6765218161555453,-1.188676871387054
