datetime,polarity,modality,uncertainty
2006-11-20,1.089960900737933,0.7804409893612527,-1.1825444410600072
2006-12-19,0.637790525980654,0.7285006402555971,0.12779028536257447
2007-02-14,0.13802326966997727,0.7804409893612527,-1.369735116263233
2007-02-21,0.17768733763114214,-0.7777694838084156,0.31498096056580055
2007-02-23,0.9313046288932735,0.598649767491458,-0.8081630906535554
2007-03-13,-0.2982814779028355,0.3779032837924217,-0.9017584282551683
2007-05-21,0.7726483570486142,0.0013357527764185522,-0.8081630906535554
2007-06-02,1.1534234094757962,1.663426924157398,-0.8081630906535554
2007-06-13,0.13802326966997727,0.468798894727319,-1.1825444410600072
2007-07-11,0.41567174539813095,1.663426924157398,-0.6209724154503293
2007-07-24,-0.2586174099416706,0.9102918621253917,-0.8081630906535554
2007-08-01,-1.5595988390678759,-0.1544852945405483,0.12779028536257447
2007-08-20,2.2957485667573434,-0.1544852945405483,-0.6209724154503293
2007-09-20,0.9313046288932735,3.870891761147762,-1.369735116263233
2007-09-24,1.3200124949126884,-0.1544852945405483,-0.05940038984065141
2007-09-25,-0.44702173275720364,0.2545449546664897,-0.2465910650438775
2007-10-10,-0.2824158507183697,1.2219339567593255,-1.1825444410600072
2007-10-12,0.1618217104466761,-0.5829931746622069,0.7829576485738654
2007-11-08,0.17372093083502554,0.4168585456216636,-0.2465910650438775
2007-11-09,-0.26390595233649256,0.8670082378706789,-0.7457661989191465
2007-11-11,-0.599728394407688,0.598649767491458,0.5021716357690262
2007-11-19,0.1975193716117245,0.5337243311093886,-0.9017584282551683
2007-11-20,-0.36174398664069934,0.9102918621253917,0.03419494776096143
2007-12-14,-0.028565815766914807,0.7285006402555971,-0.4337817402471034
2008-01-29,0.7805811706408471,1.7932777969215372,-0.4337817402471034
2008-02-11,-1.004301887611569,0.15715680009338534,-0.05940038984065141
2008-02-25,2.1291594813204506,0.15715680009338534,-0.6209724154503293
2008-02-27,-0.3141471050873014,0.7804409893612527,-1.369735116263233
2008-02-28,-0.012700188582448887,0.0013357527764185522,-0.4337817402471034
2008-02-29,-0.5521315128542904,0.4168585456216636,0.12779028536257447
2008-03-07,0.07456076093211371,0.7804409893612527,-1.1825444410600072
2008-03-10,-1.3573120924659356,0.5337243311093886,0.12779028536257447
2008-03-20,-0.21102052838827298,-1.2712028003121436,0.5021716357690262
2008-04-08,-0.17928927401934114,0.7285006402555971,-0.4337817402471034
2008-04-18,-0.3300127322717673,0.598649767491458,-0.8081630906535554
2008-05-07,0.4632686269515288,0.598649767491458,-0.6209724154503293
2008-05-19,1.089960900737933,0.15715680009338534,-0.6209724154503293
2008-06-09,-1.3136816177086545,0.598649767491458,-0.6209724154503293
2008-06-24,1.3041468677282226,0.9102918621253917,-0.9953537658567813
2008-06-27,-0.401408054601864,-1.8944869895800105,1.0637436613787046
2008-07-01,-0.25068459634943785,1.9231286696856764,-0.4337817402471034
2008-07-02,-0.29034866431060247,0.7285006402555971,-0.6209724154503293
2008-07-08,-0.9646378196504043,0.15715680009338534,-0.05940038984065141
2008-07-24,-0.5124674448931255,2.23477076431961,-0.4337817402471034
2008-08-18,1.3200124949126884,-0.4661273891744819,-0.4337817402471034
2008-09-04,-1.3454128720775862,1.2219339567593255,-0.9953537658567813
2008-09-12,-0.8456456157669101,-1.7646361168158722,1.8125063621916082
2008-09-24,0.8004132046214298,0.6246199420442858,-1.1825444410600072
2008-09-27,0.42360455899036387,1.663426924157398,-1.1825444410600072
2008-10-01,0.0031654386020168075,0.15715680009338534,-0.8081630906535554
