datetime,polarity,modality,uncertainty
2006-10-30,-0.024249745407669582,1.4705872999849137,-1.0133373554608798
2006-11-03,-0.15647629900183538,0.47131676532205063,-1.0133373554608798
2006-11-05,-0.2672607087699204,0.47131676532205063,-1.0133373554608798
2006-11-11,-0.15647629900183538,0.47131676532205063,-1.0133373554608798
2006-11-13,-0.05551953848737103,0.09659031482347705,-0.3063321945778316
2006-12-10,-0.4888295283060899,0.47131676532205063,-0.6991128395128584
2006-12-12,1.1371997118383808,1.4705872999849137,-1.0133373554608798
2006-12-13,0.6726199289399606,0.47131676532205063,-1.0133373554608798
2006-12-29,0.07581359244737487,-0.028318502009380877,-0.384888323564837
2007-01-08,0.1580084771140183,-1.0275890366722438,-0.07066380761681551
2007-01-09,0.03114245947637282,-1.2774066703379596,0.4006729663052166
2007-01-15,1.0478574458963767,-0.5279537693408124,0.8720097402272489
2007-01-18,0.3181098176820892,1.5705143534511996,-0.384888323564837
2007-01-19,-0.7890195418712227,-1.0275890366722438,-0.07066380761681551
2007-01-22,0.07581359244737487,0.47131676532205063,-0.6991128395128584
2007-01-31,-0.024249745407669582,1.9702225673163452,-0.6991128395128584
2007-02-04,0.09725573627345567,-0.028318502009380877,-0.6991128395128584
2007-02-06,-0.13503415517575437,0.47131676532205063,-1.0133373554608798
2007-03-01,-0.04033135327723025,0.2214991316563349,-0.6991128395128584
2007-03-08,-1.5859525540738972,-0.028318502009380877,-0.6991128395128584
2007-03-09,-0.4781084563930493,1.4705872999849137,-1.0133373554608798
2007-03-15,-1.1320938430885175,0.47131676532205063,-0.6991128395128584
2007-03-19,0.4403300374907505,-2.0268595713351063,0.8720097402272489
2007-03-23,-0.5031242908568104,-1.2774066703379596,0.4006729663052166
2007-03-26,0.20267961008502025,-0.5279537693408124,-0.2277760655908263
2007-03-28,-0.45666631256696827,2.9694931019792077,-0.384888323564837
2007-04-12,-0.35660297471192404,0.47131676532205063,-1.0133373554608798
2007-04-13,0.958515179954373,0.47131676532205063,-0.6991128395128584
2007-04-16,0.8941887484761301,-0.5279537693408124,-0.07066380761681551
2007-04-19,-1.443004928566691,2.4698578346477764,-0.6991128395128584
2007-04-25,0.31882455580962527,0.47131676532205063,-0.6991128395128584
2007-04-27,1.3551948407368697,-2.526494838666538,4.014254899707463
2007-04-30,0.31882455580962527,0.47131676532205063,-1.0133373554608798
2007-05-01,-0.4352241687408874,0.9709520326534822,-0.07066380761681551
2007-05-16,-0.8104616856973037,-0.028318502009380877,-0.6991128395128584
2007-05-18,-0.11359201134967349,-0.5279537693408124,-0.07066380761681551
2007-05-21,0.37957729665018786,0.7211343989877664,-0.6991128395128584
2007-05-24,0.3295456277226657,1.4705872999849137,-1.0133373554608798
2007-05-25,0.21876121795458092,1.4705872999849137,-0.384888323564837
2007-06-05,-0.15647629900183538,1.4705872999849137,-1.0133373554608798
2007-06-11,-0.14575522708879482,0.47131676532205063,-1.0133373554608798
2007-06-15,-0.15647629900183538,0.47131676532205063,-1.0133373554608798
2007-06-17,0.9370730361282921,0.47131676532205063,0.24356070833120588
2007-06-18,-0.1683886011274358,-1.194134125782721,0.1388192030151986
2007-06-19,0.19731907412849992,-0.5279537693408124,-0.07066380761681551
2007-06-21,-0.09572355816127286,0.47131676532205063,-0.8562250974868691
2007-06-29,-0.3780451185380051,0.9709520326534822,-0.07066380761681551
2007-07-01,-0.3780451185380051,0.47131676532205063,-1.0133373554608798
